gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
gemm-ncubed,1.0-8.0-8.0-1.0-50.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.6054623126983643,0.0,0.03181173652410507,0.0,0.0447683185338974,0.0,0.005652964115142822,0.0,0.0106467604637146
gemm-ncubed,1.0-8.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.648952007293701,0.03999999910593033,0.04578747600317001,0.009999999776482582,0.026738688349723816,0.009999999776482582,0.02243417501449585,0.019999999552965164,0.015963613986968994
gemm-ncubed,1.0-4.0-8.0-50.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4178943634033203,0.0,0.027854226529598236,0.0,0.017584845423698425,0.0,0.005784928798675537,0.0,0.01824459433555603
gemm-ncubed,2.0-1.0-4.0-50.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.9595108032226562,0.0,0.001294158399105072,0.0,0.026403531432151794,0.0,0.0021811723709106445,0.0,0.01289588212966919
gemm-ncubed,2.0-32.0-8.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.175079822540283,0.0,-0.013183575123548508,0.0,0.01315431296825409,0.0,0.009740233421325684,0.0,0.01162874698638916
gemm-ncubed,1.0-4.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.8779044151306152,0.23999999463558197,0.2088683545589447,0.14000000059604645,0.09687058627605438,0.4000000059604645,0.4213857650756836,0.009999999776482582,0.027636051177978516
gemm-ncubed,4.0-2.0-64.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.486173152923584,0.15000000596046448,0.15312126278877258,0.07000000029802322,0.0776391476392746,0.20000000298023224,0.20612668991088867,0.009999999776482582,0.01604214310646057
gemm-ncubed,1.0-1.0-4.0-50.0-50.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.5372440814971924,0.0,0.008753679692745209,0.0,0.017553552985191345,0.0,0.006686389446258545,0.0,0.019228965044021606
gemm-ncubed,2.0-2.0-16.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.579099178314209,0.0,0.039392195641994476,0.0,0.018537387251853943,0.0,0.014172136783599854,0.0,0.023846536874771118
gemm-ncubed,4.0-8.0-64.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.9892754554748535,0.4000000059604645,0.436299592256546,0.23000000417232513,0.24347947537899017,0.8100000023841858,0.8279961943626404,0.009999999776482582,0.011927962303161621
gemm-ncubed,2.0-1.0-1.0-50.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.9734386205673218,0.0,0.10900904983282089,0.0,0.04600910842418671,0.0,0.07676434516906738,0.0,0.013291209936141968
gemm-ncubed,2.0-8.0-16.0-50.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4175145626068115,0.0,0.014865957200527191,0.0,0.04422222077846527,0.0,0.006059229373931885,0.0,0.00961989164352417
gemm-ncubed,1.0-2.0-16.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.9679272174835205,0.019999999552965164,0.030595563352108,0.009999999776482582,0.023024484515190125,0.0,0.0012621879577636719,0.019999999552965164,0.014886200428009033
gemm-ncubed,2.0-4.0-2.0-50.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.5109103918075562,0.0,0.04102792590856552,0.0,0.017954811453819275,0.0,0.01567995548248291,0.0,0.01807194948196411
gemm-ncubed,1.0-1.0-64.0-1.0-1.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.952855110168457,0.10000000149011612,0.10906776040792465,0.05999999865889549,0.05892567336559296,0.10000000149011612,0.106300950050354,0.009999999776482582,0.013634026050567627
gemm-ncubed,2.0-1.0-8.0-50.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.968949556350708,0.0,0.006547771394252777,0.0,0.025677070021629333,0.0,0.0024008750915527344,0.0,0.012918293476104736
gemm-ncubed,4.0-8.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.0940428972244263,0.0,0.06511779874563217,0.0,0.03134624660015106,0.0,-0.013182185590267181,0.0,0.016242146492004395
gemm-ncubed,1.0-1.0-64.0-50.0-50.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.8921773433685303,0.0,0.10683836787939072,0.0,0.06345079839229584,0.0,0.07211881875991821,0.0,0.013815969228744507
gemm-ncubed,2.0-8.0-1.0-50.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.1532254219055176,0.0,0.06399484723806381,0.0,0.02885894477367401,0.0,-0.0058936164714396,0.0,0.015169799327850342
gemm-ncubed,1.0-32.0-1.0-50.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.115144968032837,0.0,0.0070777758955955505,0.0,-0.012524856254458427,0.0,0.017311513423919678,0.0,0.017063498497009277
gemm-ncubed,1.0-1.0-4.0-50.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.5304025411605835,0.0,0.003959201276302338,0.0,0.017196103930473328,0.0,0.0065381526947021484,0.0,0.018873125314712524
gemm-ncubed,2.0-2.0-1.0-1.0-50.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.0463528633117676,0.0,0.044134460389614105,0.0,0.0303485244512558,0.0,-0.014956684783101082,0.0,0.018342047929763794
gemm-ncubed,4.0-2.0-4.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.0143009424209595,0.0,0.02259000390768051,0.0,0.015417858958244324,0.0,0.009237885475158691,0.0,0.017860233783721924
gemm-ncubed,4.0-16.0-1.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.9742565155029297,0.0,0.04539933055639267,0.0,0.027172431349754333,0.0,-0.016970304772257805,0.0,0.015330463647842407
gemm-ncubed,2.0-32.0-1.0-50.0-100.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.729930877685547,1.7400000095367432,1.7395062446594238,1.100000023841858,1.0929865837097168,3.2699999809265137,3.231584072113037,0.009999999776482582,0.009069859981536865
gemm-ncubed,4.0-4.0-32.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.9536899328231812,0.0,0.0271313413977623,0.0,0.017645522952079773,0.0,0.007552444934844971,0.0,0.017175227403640747
gemm-ncubed,1.0-1.0-16.0-1.0-1.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.676424026489258,0.019999999552965164,0.02740945667028427,0.009999999776482582,0.013911888003349304,0.0,0.004873156547546387,0.019999999552965164,0.022052645683288574
gemm-ncubed,2.0-64.0-4.0-50.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.264193058013916,0.009999999776482582,0.019176386296749115,0.0,0.01762591302394867,0.0,0.002411484718322754,0.029999999329447746,0.01331678032875061
gemm-ncubed,1.0-64.0-1.0-50.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.435295581817627,0.0,0.010014794766902924,0.0,-0.0027551327366381884,0.0,-0.002652815543115139,0.019999999552965164,0.02110445499420166
gemm-ncubed,1.0-2.0-1.0-50.0-50.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.8724503517150879,0.0,0.05340709537267685,0.0,-0.0010916737373918295,0.0,-0.017426053062081337,0.0,0.024792522192001343
gemm-ncubed,1.0-2.0-2.0-50.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.079544186592102,0.0,0.017045341432094574,0.0,0.012399300932884216,0.0,0.0009483098983764648,0.0,0.020322203636169434
gemm-ncubed,2.0-2.0-1.0-50.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,0.9512395858764648,0.0,0.06148751825094223,0.0,0.017352446913719177,0.0,-0.0024674441665410995,0.0,0.01826062798500061
gemm-ncubed,1.0-4.0-64.0-1.0-1.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.625607967376709,0.23999999463558197,0.2759900987148285,0.12999999523162842,0.1448739618062973,0.4000000059604645,0.41366100311279297,0.009999999776482582,0.012210667133331299
gemm-ncubed,1.0-8.0-2.0-50.0-50.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.8227065801620483,0.0,0.0065887197852134705,0.0,0.02278326451778412,0.0,0.0010843276977539062,0.0,0.0131797194480896
