gname,pragma,acutal-perf,predicted-perf,acutal-util-LUT,predicted-util-LUT,acutal-util-FF,predicted-util-FF,acutal-util-DSP,predicted-util-DSP,acutal-util-BRAM,predicted-util-BRAM
gemm-p,1.0-1.0-10.0-16.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.666413307189941,0.0,0.19926831126213074,0.0,0.12119729816913605,0.0,0.34093230962753296,0.0,0.016163885593414307
gemm-p,1.0-2.0-8.0-1.0-1.0-100.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.612870693206787,0.0,0.22299137711524963,0.0,0.146423801779747,0.0,0.2179396152496338,0.0,0.014326721429824829
gemm-p,1.0-8.0-1.0-32.0-1.0-1.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.599073886871338,0.0,0.016502700746059418,0.0,0.012781545519828796,0.0,0.029142022132873535,0.0,0.04435938596725464
gemm-p,1.0-2.0-16.0-32.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.062384843826294,0.0,0.1241966113448143,0.0,0.1263933628797531,0.0,0.11016523838043213,0.0,0.030076831579208374
gemm-p,30.0-32.0-10.0-1.0-1.0-100.0-1.0-8.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.624034881591797,0.23000000417232513,0.24359369277954102,0.1599999964237213,0.15084068477153778,0.2199999988079071,0.24158787727355957,0.009999999776482582,0.013023704290390015
gemm-p,3.0-16.0-16.0-1.0-50.0-100.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.984859943389893,0.3499999940395355,0.3475319445133209,0.23999999463558197,0.24284450709819794,0.36000001430511475,0.37331390380859375,0.009999999776482582,0.013672828674316406
gemm-p,1.0-2.0-5.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.038562297821045,0.0,0.2616629898548126,0.0,0.06735478341579437,0.0,0.07514923810958862,0.0,0.01899111270904541
gemm-p,1.0-32.0-1.0-32.0-1.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.5382267236709595,0.0,0.007922135293483734,0.0,0.00738893449306488,0.0,0.01364213228225708,0.0,0.019106194376945496
gemm-p,1.0-1.0-20.0-8.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.373366832733154,0.0,0.33399590849876404,0.0,0.30025970935821533,0.0,0.33070459961891174,0.0,0.011242568492889404
gemm-p,4.0-32.0-16.0-1.0-1.0-100.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.6211702823638916,0.0,0.31501537561416626,0.0,0.026824161410331726,0.0,0.1639697551727295,0.0,0.01204770803451538
gemm-p,1.0-2.0-16.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.483071804046631,0.0,0.08960958570241928,0.0,0.06445096433162689,0.0,0.09316939115524292,0.0,0.03275376558303833
gemm-p,1.0-1.0-2.0-10.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.307748317718506,0.03999999910593033,0.039021871984004974,0.019999999552965164,0.01266537606716156,0.029999999329447746,0.02565181255340576,0.019999999552965164,0.026893913745880127
gemm-p,6.0-32.0-1.0-1.0-50.0-100.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.099814414978027,0.05999999865889549,0.04855360835790634,0.019999999552965164,0.02016894519329071,0.03999999910593033,0.03994190692901611,0.05000000074505806,0.04557770490646362
gemm-p,1.0-4.0-10.0-1.0-1.0-100.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.4989383220672607,0.0,0.46934831142425537,0.0,0.15445755422115326,0.0,0.5613778233528137,0.0,0.013773739337921143
gemm-p,4.0-16.0-1.0-1.0-50.0-100.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.11627197265625,0.0,0.05956681817770004,0.0,0.02945743501186371,0.0,0.03106391429901123,0.0,0.04569733142852783
gemm-p,1.0-1.0-20.0-8.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.903134822845459,0.0,0.06606676429510117,0.0,0.04739926755428314,0.0,0.031430184841156006,0.0,0.011704713106155396
gemm-p,1.0-32.0-1.0-32.0-1.0-50.0-60.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4850008487701416,0.0,0.010799549520015717,0.0,0.00940386950969696,0.0,0.026584982872009277,0.0,0.04407152533531189
gemm-p,1.0-16.0-80.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5587360858917236,0.0,0.030027352273464203,0.0,0.026368841528892517,0.0,0.034372806549072266,0.0,0.04197421669960022
gemm-p,1.0-32.0-16.0-1.0-1.0-100.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,5.009557247161865,0.0,0.3536522686481476,0.0,0.2523071765899658,0.0,0.3766404986381531,0.0,0.01389610767364502
gemm-p,6.0-32.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.618842601776123,0.0,0.01642575114965439,0.0,0.011184141039848328,0.0,0.029566407203674316,0.0,0.04323923587799072
gemm-p,1.0-2.0-4.0-1.0-1.0-100.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.148256301879883,0.0,0.19873741269111633,0.0,0.04411916434764862,0.0,0.043941617012023926,0.0,0.018193840980529785
gemm-p,32.0-70.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.228955030441284,0.0,0.028851710259914398,0.0,0.011396929621696472,0.0,0.034564852714538574,0.0,0.040881842374801636
gemm-p,2.0-32.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.703155994415283,0.0,0.024317048490047455,0.0,0.020343109965324402,0.0,0.033650755882263184,0.0,0.04422853887081146
gemm-p,1.0-1.0-5.0-7.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.6927578449249268,0.07000000029802322,0.07301630824804306,0.029999999329447746,0.02455328404903412,0.05999999865889549,0.05405694246292114,0.029999999329447746,0.025183439254760742
gemm-p,1.0-1.0-5.0-2.0-1.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.7538560628890991,0.009999999776482582,-0.019081760197877884,0.0,0.01867632567882538,0.0,0.013566970825195312,0.019999999552965164,0.01663985848426819
gemm-p,3.0-32.0-16.0-1.0-50.0-100.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.989881992340088,0.0,0.35262176394462585,0.0,0.24747620522975922,0.0,0.37246444821357727,0.0,0.013625860214233398
gemm-p,2.0-16.0-16.0-1.0-50.0-100.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.985629558563232,0.0,0.3483359217643738,0.0,0.24231864511966705,0.0,0.37691450119018555,0.0,0.013330161571502686
gemm-p,1.0-2.0-8.0-32.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.8349452018737793,0.0,0.07324638217687607,0.0,0.09766219556331635,0.0,0.06178629398345947,0.0,0.04108153283596039
gemm-p,1.0-16.0-16.0-1.0-1.0-100.0-60.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.956135272979736,0.3199999928474426,0.346721351146698,0.23999999463558197,0.24228520691394806,0.36000001430511475,0.3717626929283142,0.009999999776482582,0.014610618352890015
gemm-p,1.0-1.0-2.0-1.0-1.0-100.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.05335807800293,0.03999999910593033,0.05423452705144882,0.019999999552965164,0.03580622375011444,0.019999999552965164,0.040940046310424805,0.009999999776482582,0.02582642436027527
gemm-p,3.0-70.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.7425999641418457,0.0,0.015794657170772552,0.0,0.01549433171749115,0.0,0.03535628318786621,0.0,0.044954389333724976
gemm-p,1.0-1.0-32.0-1.0-1.0-50.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.8173351287841797,0.0,0.045242272317409515,0.0,-0.04471905529499054,0.0,0.022107839584350586,0.0,0.017025232315063477
gemm-p,1.0-1.0-4.0-1.0-1.0-50.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.6605148315429688,0.0,0.02849891036748886,0.0,0.024435564875602722,0.0,0.015914738178253174,0.0,0.021419286727905273
gemm-p,1.0-4.0-16.0-1.0-1.0-100.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.88462495803833,0.3199999928474426,0.32390791177749634,0.23999999463558197,0.2509555220603943,0.36000001430511475,0.3507782220840454,0.009999999776482582,0.015618711709976196
gemm-p,1.0-1.0-1.0-10.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.8833558559417725,0.019999999552965164,0.03580828756093979,0.009999999776482582,0.010015115141868591,0.019999999552965164,0.022116780281066895,0.029999999329447746,0.028091371059417725
gemm-p,1.0-70.0-2.0-32.0-1.0-1.0-60.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.573883295059204,0.0,0.012885235249996185,0.0,0.01638089120388031,0.0,0.0295984148979187,0.0,0.04407593607902527
gemm-p,20.0-16.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.3448283672332764,0.0,0.0315677747130394,0.0,0.024187490344047546,0.0,0.03726315498352051,0.0,0.04107171297073364
gemm-p,1.0-1.0-5.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.5810067653656006,0.0,0.04399212449789047,0.0,0.051836296916007996,0.0,0.03359544277191162,0.0,0.03794832527637482
gemm-p,1.0-5.0-32.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.7037289142608643,0.38999998569488525,0.3068344295024872,0.029999999329447746,0.04075108468532562,0.019999999552965164,0.07489758729934692,0.019999999552965164,0.014364182949066162
gemm-p,1.0-1.0-10.0-32.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.1813645362854004,0.0,0.02668573707342148,0.0,0.00739346444606781,0.0,0.023596882820129395,0.0,0.02117219567298889
gemm-p,10.0-32.0-10.0-1.0-50.0-100.0-2.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.925297737121582,0.0,0.24560514092445374,0.0,0.1673196703195572,0.0,0.23930734395980835,0.0,0.01569107174873352
gemm-p,5.0-1.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5925981998443604,0.0,0.007653675973415375,0.0,0.008775398135185242,0.0,0.026876330375671387,0.0,0.04417902231216431
gemm-p,1.0-1.0-4.0-10.0-1.0-50.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.9361631870269775,0.0,0.04658564180135727,0.0,0.0251912921667099,0.0,0.025581836700439453,0.0,0.021243691444396973
gemm-p,1.0-1.0-2.0-8.0-1.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.2760109901428223,0.0,0.026406489312648773,0.0,0.00953744351863861,0.0,0.01851952075958252,0.0,0.02017742395401001
gemm-p,1.0-1.0-2.0-32.0-1.0-50.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.528432011604309,0.0,0.01953103393316269,0.0,0.005135044455528259,0.0,0.013696551322937012,0.0,0.00859832763671875
gemm-p,5.0-16.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.592085361480713,0.0,0.025477193295955658,0.0,0.023118719458580017,0.0,0.03265714645385742,0.0,0.0407375693321228
gemm-p,1.0-70.0-16.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.507447719573975,0.0,0.08537723869085312,0.0,0.0850410908460617,0.0,0.1277114748954773,0.0,0.029666244983673096
gemm-p,1.0-32.0-1.0-32.0-1.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5791172981262207,0.009999999776482582,0.027640365064144135,0.009999999776482582,0.021284326910972595,0.029999999329447746,0.03147995471954346,0.05000000074505806,0.040428102016448975
gemm-p,1.0-1.0-32.0-2.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.318380117416382,0.0,0.007219873368740082,0.0,0.04859362542629242,0.0,0.018168210983276367,0.0,0.021479099988937378
gemm-p,1.0-16.0-20.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.732468128204346,0.0,0.12361093610525131,0.0,0.047167763113975525,0.0,0.15673959255218506,0.0,0.04241316020488739
gemm-p,1.0-32.0-10.0-1.0-50.0-100.0-4.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.961795806884766,0.23000000417232513,0.24410971999168396,0.1599999964237213,0.16234786808490753,0.2199999988079071,0.24064117670059204,0.009999999776482582,0.016397863626480103
gemm-p,1.0-1.0-1.0-1.0-100.0-1.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.8658640384674072,0.0,1.078797459602356,0.0,0.8974530100822449,0.0,4.530984878540039,0.0,0.011815249919891357
gemm-p,1.0-1.0-1.0-16.0-1.0-1.0-1.0-4.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4364070892333984,0.0,0.04581638425588608,0.0,0.018092796206474304,0.0,0.014766037464141846,0.0,0.017015457153320312
gemm-p,6.0-70.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.670107126235962,0.0,0.017436109483242035,0.0,0.01680760085582733,0.0,0.03490269184112549,0.0,0.04413759708404541
gemm-p,2.0-2.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.692070722579956,0.0,0.007636331021785736,0.0,0.009242281317710876,0.0,0.02796006202697754,0.0,0.04550528526306152
gemm-p,1.0-16.0-1.0-32.0-50.0-1.0-1.0-80.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.551187038421631,0.0,0.02730163186788559,0.0,0.023344025015830994,0.0,0.03216087818145752,0.0,0.04058903455734253
gemm-p,1.0-1.0-8.0-2.0-1.0-1.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,1.7319430112838745,0.009999999776482582,-0.01310681365430355,0.0,0.019846424460411072,0.0,0.023707151412963867,0.019999999552965164,0.015913963317871094
gemm-p,5.0-4.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.615966320037842,0.0,0.011050008237361908,0.0,0.011250242590904236,0.0,0.028738856315612793,0.0,0.04386484622955322
gemm-p,1.0-1.0-16.0-2.0-1.0-50.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.4132466316223145,0.0,0.04821356385946274,0.0,0.03577218949794769,0.0,0.008168458938598633,0.0,0.017181396484375
gemm-p,1.0-32.0-1.0-32.0-1.0-1.0-8.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.628692388534546,0.0,0.017951034009456635,0.0,0.011293575167655945,0.0,0.030117034912109375,0.0,0.04328078031539917
gemm-p,1.0-4.0-16.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.402677536010742,0.0,0.09588446468114853,0.0,0.0709444135427475,0.0,0.09000259637832642,0.0,0.036513566970825195
gemm-p,1.0-2.0-4.0-70.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.424208641052246,0.07999999821186066,0.08859040588140488,0.05000000074505806,0.0522492378950119,0.05000000074505806,0.09055113792419434,0.009999999776482582,0.017219126224517822
gemm-p,1.0-1.0-32.0-1.0-1.0-100.0-1.0-2.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,3.7801225185394287,0.0,0.28716740012168884,0.0,0.03657643496990204,0.0,0.08384263515472412,0.0,0.015202730894088745
gemm-p,1.0-4.0-8.0-1.0-1.0-100.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,4.823386192321777,0.17000000178813934,0.1832934319972992,0.11999999731779099,0.14604757726192474,0.18000000715255737,0.18081051111221313,0.009999999776482582,0.0204392671585083
gemm-p,1.0-4.0-1.0-32.0-1.0-1.0-1.0-1.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0-0.0,11.626748085021973,2.5836057662963867,0.009999999776482582,0.012870870530605316,0.0,0.01223669946193695,0.0,0.027967214584350586,0.05000000074505806,0.04558447003364563
